batchId,toolOrder,canonicalToolId,language,localizedUrl,pageExists,keywordIntentMatch,naturalLanguageQuality,adsenseSafe,helpfulContent,faqQuality,metaQuality,indexFollow,selfCanonical,hreflangCoverage,languageSwitchSameTool,sitemapIncluded,arabicRtl,noindexExcluded,redirectExcluded,status,notes
B07,1,last-name-and-first-name-generator,es,https://taptogen.com/es/tools/generador-first-and-last-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build B07 audit; content uses localized page copy and B07 safety framing.
B07,1,last-name-and-first-name-generator,fr,https://taptogen.com/fr/tools/generateur-first-and-last-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build B07 audit; content uses localized page copy and B07 safety framing.
B07,1,last-name-and-first-name-generator,de,https://taptogen.com/de/tools/generator-first-and-last-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build B07 audit; content uses localized page copy and B07 safety framing.
B07,1,last-name-and-first-name-generator,pt,https://taptogen.com/pt/tools/gerador-first-and-last-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build B07 audit; content uses localized page copy and B07 safety framing.
B07,1,last-name-and-first-name-generator,it,https://taptogen.com/it/tools/generatore-first-and-last-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build B07 audit; content uses localized page copy and B07 safety framing.
B07,1,last-name-and-first-name-generator,pl,https://taptogen.com/pl/tools/generator-first-and-last-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build B07 audit; content uses localized page copy and B07 safety framing.
B07,1,last-name-and-first-name-generator,ru,https://taptogen.com/ru/tools/generator-first-and-last-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build B07 audit; content uses localized page copy and B07 safety framing.
B07,1,last-name-and-first-name-generator,tr,https://taptogen.com/tr/tools/olusturucu-first-and-last-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build B07 audit; content uses localized page copy and B07 safety framing.
B07,1,last-name-and-first-name-generator,id,https://taptogen.com/id/tools/generator-first-and-last-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build B07 audit; content uses localized page copy and B07 safety framing.
B07,1,last-name-and-first-name-generator,sv,https://taptogen.com/sv/tools/generator-first-and-last-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build B07 audit; content uses localized page copy and B07 safety framing.
B07,1,last-name-and-first-name-generator,ms,https://taptogen.com/ms/tools/penjana-first-and-last-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build B07 audit; content uses localized page copy and B07 safety framing.
B07,1,last-name-and-first-name-generator,bg,https://taptogen.com/bg/tools/generator-first-and-last-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build B07 audit; content uses localized page copy and B07 safety framing.
B07,1,last-name-and-first-name-generator,hi,https://taptogen.com/hi/tools/generator-first-and-last-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build B07 audit; content uses localized page copy and B07 safety framing.
B07,1,last-name-and-first-name-generator,bn,https://taptogen.com/bn/tools/generator-first-and-last-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build B07 audit; content uses localized page copy and B07 safety framing.
