batchId,toolOrder,canonicalToolId,language,localizedUrl,pageExists,keywordIntentMatch,naturalLanguageQuality,adsenseSafe,helpfulContent,faqQuality,metaQuality,indexFollow,selfCanonical,hreflangCoverage,languageSwitchSameTool,sitemapIncluded,arabicRtl,noindexExcluded,redirectExcluded,status,notes
B02,1,story-name-generator,es,https://taptogen.com/es/tools/generador-story-title/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,1,story-name-generator,fr,https://taptogen.com/fr/tools/generateur-story-title/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,1,story-name-generator,de,https://taptogen.com/de/tools/generator-story-title/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,1,story-name-generator,pt,https://taptogen.com/pt/tools/gerador-story-title/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,1,story-name-generator,it,https://taptogen.com/it/tools/generatore-story-title/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,1,story-name-generator,pl,https://taptogen.com/pl/tools/generator-story-title/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,1,story-name-generator,ru,https://taptogen.com/ru/tools/generator-story-title/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,1,story-name-generator,tr,https://taptogen.com/tr/tools/olusturucu-story-title/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,1,story-name-generator,id,https://taptogen.com/id/tools/generator-story-title/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,1,story-name-generator,sv,https://taptogen.com/sv/tools/generator-story-title/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,1,story-name-generator,ms,https://taptogen.com/ms/tools/penjana-story-title/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,1,story-name-generator,bg,https://taptogen.com/bg/tools/generator-story-title/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,1,story-name-generator,hi,https://taptogen.com/hi/tools/generator-story-title/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,1,story-name-generator,bn,https://taptogen.com/bn/tools/generator-story-title/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,1,story-name-generator,ja,https://taptogen.com/ja/tools/generator-story-title/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,1,story-name-generator,ko,https://taptogen.com/ko/tools/generator-story-title/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,1,story-name-generator,ar,https://taptogen.com/ar/tools/muwallid-story-title/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,2,twitch-name-generator,es,https://taptogen.com/es/tools/generador-twitch-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,2,twitch-name-generator,fr,https://taptogen.com/fr/tools/generateur-twitch-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,2,twitch-name-generator,de,https://taptogen.com/de/tools/generator-twitch-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,2,twitch-name-generator,pt,https://taptogen.com/pt/tools/gerador-twitch-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,2,twitch-name-generator,it,https://taptogen.com/it/tools/generatore-twitch-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,2,twitch-name-generator,pl,https://taptogen.com/pl/tools/generator-twitch-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,2,twitch-name-generator,ru,https://taptogen.com/ru/tools/generator-twitch-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
B02,2,twitch-name-generator,tr,https://taptogen.com/tr/tools/olusturucu-twitch-name/,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,Post-build batch audit; content uses localized page copy and B02 safety framing.
